CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,OFNS_DESC,Latitude,Longitude
285656616,04/19/2024,02:19:00,ARSON,40.830604,-73.90728
291912393,08/18/2024,11:55:00,ARSON,40.695341,-73.905778
284615352,04/01/2024,00:01:00,ARSON,40.854802,-73.906451
297690347,12/08/2024,20:49:00,ARSON,40.831555,-73.899636
297717171,11/16/2024,07:02:00,ARSON,40.820276,-73.896006
287228977,05/21/2024,04:00:00,ARSON,40.863284,-73.889807
281730326,02/04/2024,04:55:00,ARSON,40.754157,-73.889849
296056576,10/10/2024,22:40:00,ARSON,40.67709,-73.892371
286355078,05/03/2024,17:30:00,ARSON,40.858976,-73.889062
295518306,10/25/2024,16:21:00,ARSON,40.666649,-73.892068
292816647,09/02/2024,03:15:00,ARSON,40.637114,-73.899883
288773534,06/10/2024,22:30:00,ARSON,40.75784736707728,-73.89921317190972
290121637,07/16/2024,01:10:00,ARSON,40.908638,-73.897962
296359135,11/04/2024,22:41:00,ARSON,40.854527,-73.898401
282703195,02/09/2024,19:37:00,ARSON,40.649315,-73.899831
284932354,04/03/2024,20:03:00,ARSON,40.680097,-73.901549
282947646,02/02/2024,00:36:00,ARSON,40.831204,-73.892215
292821898,09/05/2024,05:30:00,ARSON,40.637114,-73.899883
285986815,04/21/2024,00:00:00,ARSON,40.679588,-73.898329
280468646,01/13/2024,03:51:00,ARSON,40.866518,-73.892622
287036343,05/06/2024,18:36:00,ARSON,40.859183,-73.900677
283995453,03/12/2024,03:31:00,ARSON,40.816967,-73.894026
297405942,10/05/2024,02:26:00,ARSON,40.856114,-73.892376
296178804,11/08/2024,11:41:00,ARSON,40.87386,-73.888118
297134328,11/26/2024,21:54:00,ARSON,40.843703,-73.886496
279780091,12/31/2023,19:21:00,ARSON,40.659044,-73.882369
294221014,10/02/2024,01:27:00,ARSON,40.670528,-73.887418
284103887,03/19/2024,18:22:00,ARSON,40.673216,-73.89138
293384324,09/16/2024,15:40:00,ARSON,40.87091,-73.882739
